stop_id,stop_name,stop_lat,stop_lon,stop_timezone
5458,"Viale  Rimembranze, 15 - Corigliano Calabro",39.587995,16.516636,Europe/Rome
5415,Via  Fontanelle - Corigliano Calabro,39.625421,16.511944,Europe/Rome
34032,"Viale Rimembranze, 215 - Corigliano Calabro",39.587878,16.520874,Europe/Rome
34031,"Strada Provinciale 187, 9 - Corigliano Calabro",39.571598,16.524410,Europe/Rome
34030,"Strada Provinciale 187, 9 - Corigliano Calabro",39.569078,16.526401,Europe/Rome
34029,"Strada Provinciale 187, 5 - Corigliano Calabro",39.561230,16.527647,Europe/Rome
34039,"Strada Provinciale 187, 106 - Corigliano-Rossano",39.545980,16.530403,Europe/Rome
34038,"Strada Provinciale 187, 106 - Corigliano-Rossano",39.530715,16.531601,Europe/Rome
34037,Strada Provinciale 187 - Corigliano-Rossano,39.519923,16.517343,Europe/Rome
34036,Strada Provinciale 187 - Corigliano-Rossano,39.509478,16.508333,Europe/Rome
34035,Strada Provinciale 187 - Corigliano-Rossano,39.501527,16.500228,Europe/Rome
34034,"Strada Provinciale 188, 59 - Longobucco",39.494796,16.539930,Europe/Rome
5302,Via  Socrate - Acri,39.488780,16.380989,Europe/Rome
5337,"Contrada  Duglia, 1 - Acri",39.515470,16.389067,Europe/Rome
5404,"Contrada  Sant'Angelo, 4 - Acri",39.532716,16.383430,Europe/Rome
5377,Contrada Calamia - Acri,39.538512,16.376513,Europe/Rome
5344,"Contrada  Mattarise, 4 - San Demetrio corone",39.552039,16.360850,Europe/Rome
5574,"Via  Giacomo Matteotti, 14 - Santa Sofia D'epiro",39.546858,16.329838,Europe/Rome
5553,"Via  Mezzana, 117 - San Demetrio corone",39.569921,16.360038,Europe/Rome
5503,"Contrada  Poggio, 93 - San Demetrio corone",39.610105,16.396882,Europe/Rome
5504,"Via  Macedonia, 68-82 - San Demetrio corone",39.579858,16.380928,Europe/Rome
5619,Contrada  Sofferetti - San Demetrio corone,39.577495,16.393563,Europe/Rome
5551,"Via  Santuario, 180 - San cosmo albanese",39.584710,16.418553,Europe/Rome
5646,"Via  dei Mulini, 150 - Vaccarizzo albanese",39.585226,16.433082,Europe/Rome
5533,"Contrada  Lacquani, 19 - San Giorgio albanese",39.613503,16.446765,Europe/Rome
5598,"Via  Nazionale, 3 - Corigliano Calabro",39.631635,16.508487,Europe/Rome
5795,"Strada Provinciale 180, 31 - Vaccarizzo albanese",39.613533,16.446741,Europe/Rome
5800,"Via del Mare, 28 - Vaccarizzo Albanese",39.585211,16.433186,Europe/Rome
5814,"Via Santuario, 47 - San cosmo albanese",39.584645,16.418648,Europe/Rome
5799,"Strada Provinciale 180, 50 - San Demetrio Corone",39.577425,16.393500,Europe/Rome
5819,"Contrada San Nicola, 25-33 - San Demetrio corone",39.610184,16.396828,Europe/Rome
5794,"Corso Girolamo De Rada, 28 - San Demetrio Corone",39.579588,16.380727,Europe/Rome
5812,Strada Provinciale 177 - San Demetrio corone,39.552119,16.360903,Europe/Rome
5813,"Via Roma, 6 - Santa Sofia D'epiro",39.546803,16.329839,Europe/Rome
5811,"Strada Provinciale 177, 106 - Acri",39.538355,16.376397,Europe/Rome
5810,"Contrada Sant'Angelo, 75 - Acri",39.532768,16.383471,Europe/Rome
5793,"Strada Provinciale 177, 529 - Acri",39.515197,16.388891,Europe/Rome
5722,"Via Socrate, 11 - Acri",39.488781,16.381256,Europe/Rome
5378,"Contrada  Calamia, 16 - San Demetrio corone",39.547025,16.370345,Europe/Rome
5549,"Contrada  S. Nicola, 591 - Corigliano Calabro",39.610372,16.397336,Europe/Rome
5342,"Strada statale 106, 172-174 - Corigliano Calabro",39.654319,16.449417,Europe/Rome
5789,"Strada Provinciale 177, 23 - Corigliano Calabro",39.654233,16.449200,Europe/Rome
5791,"Contrada San Nicola, 11 - San Nicola",39.610116,16.397244,Europe/Rome
5815,"Strada Provinciale 177, 62 - San Demetrio corone",39.547067,16.370276,Europe/Rome
5380,"Contrada  Gastia, 28 - Acri",39.503484,16.401945,Europe/Rome
1313,"Via Europa, 4 - Acri",39.501407,16.392558,Europe/Rome
5341,Via  Alcide De Gasperi - Acri,39.504527,16.382592,Europe/Rome
5409,"Strada statale 660, 10 - Acri",39.500546,16.334052,Europe/Rome
5317,Via  Principe di Piemonte - Bisignano,39.507095,16.293460,Europe/Rome
5318,Via  dei Vasai - Bisignano,39.510778,16.289959,Europe/Rome
5320,Viale  Roma - Bisignano,39.512552,16.286017,Europe/Rome
5315,"Via  Moccone, 1 - Bisignano",39.500031,16.276169,Europe/Rome
5515,"Via Foresta, 71 - Bisignano",39.491209,16.274143,Europe/Rome
5518,"Strada statale 660, 276 - Luzzi",39.475794,16.282587,Europe/Rome
5362,Strada statale 660 - Luzzi,39.453700,16.263529,Europe/Rome
5604,"Via  Stazione, 11 - Montalto Uffugo",39.440100,16.244884,Europe/Rome
5630,"Strada provinciale 19, 97 - Montalto Uffugo",39.422874,16.240007,Europe/Rome
5365,"Strada provinciale 19, 11 - Montalto Uffugo",39.411238,16.238773,Europe/Rome
5367,"Strada provinciale 19, 80 - Montalto Uffugo",39.400655,16.235993,Europe/Rome
5617,"Strada provinciale 19, 49 - Montalto Uffugo",39.384445,16.234331,Europe/Rome
34049,"Via Trieste, 115 - Montalto Uffugo",39.384404,16.234387,Europe/Rome
5785,"BV.MONTALTO ROSE - Strada Provinciale 241, 15 -",39.400839,16.236522,Europe/Rome
5809,"Via Benedetto Croce, 130 - Montalto Uffugo",39.411246,16.239030,Europe/Rome
5753,Strada Statale 19 delle Calabrie - Montalto Uffugo,39.422892,16.240128,Europe/Rome
5727,Strada Provinciale 248 di Luzzi - Montalto Uffugo,39.440050,16.244881,Europe/Rome
5783,"BV.LUZZI - Contrada San Giuliano, 16 - Luzzi",39.453864,16.262934,Europe/Rome
5782,"Via Foresta, 71 - Forestella",39.491208,16.274361,Europe/Rome
5837,Strada Statale 660 - Luzzi,39.475846,16.282736,Europe/Rome
5801,"Via Moccone, 75A - Bisignano",39.500017,16.276260,Europe/Rome
5724,"Viale Roma, 31 - Bisignano",39.512160,16.284310,Europe/Rome
5834,"Viale Punto Piemonte, 100 - Bisignano",39.510852,16.290081,Europe/Rome
5890,"Strada Statale 660, 12 - Acri",39.500629,16.334120,Europe/Rome
5808,"Contrada Salice, 2 - Acri",39.504510,16.382436,Europe/Rome
5805,"Zona Ind.le Gastia, 249 - Acri",39.503611,16.401735,Europe/Rome
5552,"Via  G.C. Skanderbek, 16 - San cosmo albanese",39.580088,16.420343,Europe/Rome
5326,Strada Provinciale 237 - Fravitta - Bisignano,39.551275,16.298759,Europe/Rome
5491,Strada Provinciale 237 Fravitta - Bisignano,39.546969,16.293788,Europe/Rome
5532,"Contrada  Armoino, 211 - Bisignano",39.539310,16.273484,Europe/Rome
5621,Contrada Soverano - Bisignano,39.540143,16.255632,Europe/Rome
5339,Contrada Campovile - Bisignano,39.534120,16.244940,Europe/Rome
5631,"Strada provinciale 19, 38 - Torano Castello",39.507910,16.212110,Europe/Rome
5691,Strada Statale 19 delle Calabrie - Montalto Uffugo,39.422892,16.240128,Europe/Rome
5817,BV. MONTAGNOLA R - Strada Provinciale 237 - Bisignano,39.530197,16.243787,Europe/Rome
5839,"Contrada Soverano, 29 - Bisignano",39.540071,16.255658,Europe/Rome
5869,"Contrada Armoino, 10 - Bisignano",39.539328,16.273396,Europe/Rome
5818,"Strada Provinciale 237, 4 - Bisignano",39.546891,16.293794,Europe/Rome
5816,"Strada Provinciale 237, 6 - Bisignano",39.551137,16.298865,Europe/Rome
5350,Via  Moccone - Bisignano,39.501736,16.271624,Europe/Rome
5531,"Corso  Italia, 5 - Bisignano",39.502640,16.267504,Europe/Rome
5637,"Strada Provinciale 239 - Corso Italia, 95 - Bisignano",39.504952,16.256469,Europe/Rome
5349,"Contrada  Campovile, 35 - Bisignano",39.513878,16.247437,Europe/Rome
5550,Contrada  Campovile - Bisignano,39.518490,16.245162,Europe/Rome
5620,Contrada Soverano - Bisignano,39.540274,16.252880,Europe/Rome
5892,Contrada Campovile - Bisignano,39.535515,16.243789,Europe/Rome
5825,"Strada Provinciale 239, 101 - Bisignano",39.518512,16.245237,Europe/Rome
5824,"Strada Provinciale 234, 27 - Bisignano",39.513823,16.247340,Europe/Rome
5822,"Contrada Arena, 95 - Bisignano",39.505042,16.256344,Europe/Rome
5823,"PONTE CESIRA R - Contrada Armoino, 10 - Bisignano",39.502556,16.267721,Europe/Rome
5802,"Corso Italia, 91 - Bisignano",39.501573,16.271850,Europe/Rome
5334,Strada statale 534 - Cassano allo Ionio,39.723467,16.365346,Europe/Rome
5325,"Strada provinciale 19, 285 - Castrovillari",39.727182,16.274296,Europe/Rome
5436,"Castrovillari Autostazione, Via degli Osci - Castrovillari",39.817291,16.200485,Europe/Rome
5829,Strada Statale 19 delle Calabrie - Castrovillari,39.727148,16.274166,Europe/Rome
5827,Strada Statale 534 di Cammarata e degli Stombi - Cassano allo Ionio,39.723355,16.365058,Europe/Rome
5644,"Strada statale  106r, 37 - Corigliano Calabro",39.677015,16.508073,Europe/Rome
5669,Via Corsi - Cassano allo Ionio,39.721255,16.448825,Europe/Rome
5830,Strada Statale 106 radd Jonica - Corigliano Calabro,39.677023,16.507622,Europe/Rome
5327,Strada statale 107 - Celico,39.309061,16.339673,Europe/Rome
5622,"Strada statale 107, 12 - Spezzano della Sila",39.302800,16.340238,Europe/Rome
5427,"Strada provinciale 256, 20 - Spezzano della Sila",39.339908,16.446898,Europe/Rome
5331,"Strada statale 107, 123 - Spezzano piccolo",39.326575,16.501087,Europe/Rome
5370,Strada statale 107 - Serra Pedace,39.316700,16.545755,Europe/Rome
5493,Strada statale 107 - San Giovanni in Fiore,39.284588,16.644794,Europe/Rome
5567,"Via  Panoramica, 11 - San Giovanni in Fiore",39.256812,16.697488,Europe/Rome
5467,"Via  Vaglio Lise, 45 - Cosenza",39.318356,16.259334,Europe/Rome
34022,"Via Panoramica, 191 - San Giovanni in Fiore",39.256862,16.697463,Europe/Rome
34020,Strada Statale 107 Silana Crotonese - San Giovanni in Fiore,39.284503,16.644721,Europe/Rome
34024,"E846, 21 - Serra Pedace",39.316769,16.545801,Europe/Rome
34023,"E846, 18 - Spezzano piccolo",39.326621,16.501134,Europe/Rome
5880,"Strada Provinciale 256, 107 - Spezzano della Sila",39.339834,16.446937,Europe/Rome
5896,"Corso Europa, 38 - Spezzano della Sila",39.302801,16.340372,Europe/Rome
5895,Strada Statale 107 Silana Crotonese - Celico,39.309323,16.339761,Europe/Rome
5333,"Strada provinciale 19, 7 - Cosenza",39.265081,16.277132,Europe/Rome
5305,Strada statale 178 - Aprigliano,39.239179,16.318200,Europe/Rome
5309,"Strada statale 178, 13 - Aprigliano",39.238955,16.330572,Europe/Rome
5623,"Strada statale 178, 117 - Pietrafitta",39.252246,16.358188,Europe/Rome
5499,"Strada statale 178, 81-83 - Aprigliano",39.246779,16.396832,Europe/Rome
5521,"Strada statale 178, 42796 - Aprigliano",39.236674,16.421395,Europe/Rome
5653,"Strada statale  108bis, 43 - Aprigliano",39.219606,16.449579,Europe/Rome
5313,Strada statale  108bis - Aprigliano,39.239265,16.466383,Europe/Rome
5314,"Strada statale  108bis, 15 - San Giovanni in Fiore",39.239797,16.475903,Europe/Rome
5502,"Strada statale  108bis, 75 - San Giovanni in Fiore",39.252028,16.512132,Europe/Rome
5543,"Strada statale  108bis, 20 - San Giovanni in Fiore",39.249753,16.543876,Europe/Rome
5512,"Strada statale  108bis, 132 - San Giovanni in Fiore",39.258736,16.581190,Europe/Rome
5323,"Strada statale  108bis, 23 - San Giovanni in Fiore",39.259992,16.586004,Europe/Rome
5511,"Strada statale  108bis, 96 - San Giovanni in Fiore",39.266606,16.601951,Europe/Rome
5485,"Strada statale 107, 22 - San Giovanni in Fiore",39.278562,16.669332,Europe/Rome
34021,"E846, 26 - San Giovanni in Fiore",39.278484,16.669310,Europe/Rome
34017,Strada Statale 108bis - San Giovanni in Fiore,39.266718,16.601862,Europe/Rome
34019,Strada Statale 108bis - San Giovanni in Fiore,39.260006,16.585886,Europe/Rome
34018,Strada Statale 108bis - San Giovanni in Fiore,39.258910,16.581040,Europe/Rome
34016,Strada Statale 108bis - San Giovanni in Fiore,39.249826,16.543887,Europe/Rome
34015,"Via Nazionale, 60 - San Giovanni in Fiore",39.252049,16.512210,Europe/Rome
34014,"Strada Statale 108bis, 5 - San Giovanni in Fiore",39.239866,16.475858,Europe/Rome
34013,"Strada Statale 108bis, 5 - Aprigliano",39.239308,16.466387,Europe/Rome
34012,"Strada Statale 108bis, 12 - Aprigliano",39.219648,16.449520,Europe/Rome
34011,Strada Provinciale 244 Lago Arvo - Aprigliano,39.236610,16.421673,Europe/Rome
34010,Strada Provinciale 244 Lago Arvo - Aprigliano,39.246853,16.396992,Europe/Rome
34009,Strada Provinciale 244 Lago Arvo - Aprigliano,39.239064,16.330556,Europe/Rome
34008,"Strada Provinciale 244 Lago Arvo, 1 - Aprigliano",39.239230,16.318172,Europe/Rome
34007,"Strada Statale 19 delle Calabrie, 23 - Cosenza",39.265075,16.277074,Europe/Rome
5340,"Contrada  Castellana, 6 - Santa Sofia D'epiro",39.571218,16.286409,Europe/Rome
5435,Castellano - Santa Sofia D'epiro,39.567921,16.285614,Europe/Rome
5447,"Contrada  Cavallo D'Oro, 458-459 - Santa Sofia D'epiro",39.583223,16.290994,Europe/Rome
5448,"Contrada  Mandrie, 50 - Bisignano",39.588941,16.265417,Europe/Rome
5477,Contrada Costa - Corigliano Calabro,39.579474,16.495395,Europe/Rome
5393,Strada Provinciale 184 - Contrada Foresta - Corigliano Calabro,39.565804,16.528475,Europe/Rome
5396,Strada Provinciale 184 - Foresta - Corigliano Calabro,39.540223,16.493244,Europe/Rome
5390,"Contrada  Ternità , 21 - Acri",39.530281,16.474528,Europe/Rome
5557,"Via  Lungo Strada, 180 - Acri",39.525459,16.464295,Europe/Rome
5410,Contrada Serralonga - Acri,39.509557,16.440015,Europe/Rome
5402,"Contrada  Montagnola, 6 - Acri",39.497387,16.430170,Europe/Rome
5407,"Strada statale 660, 18 - Acri",39.499444,16.346996,Europe/Rome
5456,Strada statale 660 - Acri,39.495324,16.305248,Europe/Rome
5391,"Strada statale 660, 249 - Acri",39.482127,16.287512,Europe/Rome
5784,SCALO ACRI-BISIGNANO - Strada Provinciale 248 di Luzzi -,39.440050,16.244881,Europe/Rome
5846,Strada Statale 660 - Acri,39.499616,16.320602,Europe/Rome
34046,Strada Provinciale 184 - Acri,39.497335,16.430148,Europe/Rome
5877,"Strada Provinciale 184, 751 - Acri",39.509600,16.440126,Europe/Rome
34044,"Via Lungo Strada, 239 - Acri",39.525351,16.464305,Europe/Rome
34043,"Strada Provinciale 184, 67 - Acri",39.530238,16.474587,Europe/Rome
34042,"Strada Provinciale 184, 16 - Corigliano Calabro",39.540095,16.493297,Europe/Rome
34041,"Strada Provinciale 184, 465 - Corigliano Calabro",39.571712,16.495469,Europe/Rome
34040,"Strada Provinciale 184, 513 - Corigliano Calabro",39.579474,16.495395,Europe/Rome
5510,"Contrada  Montagnola, 67 - Acri",39.490864,16.425769,Europe/Rome
34048,"Strada Statale 660, 99 - Acri",39.482099,16.287586,Europe/Rome
34047,"Strada Statale 660, 9 - Acri",39.495309,16.305284,Europe/Rome
5891,"Strada Statale 660, 13 - Acri",39.499403,16.346862,Europe/Rome
5861,"Strada Provinciale 184, 458-459 - Corigliano Calabro",39.571693,16.495415,Europe/Rome
5411,"Strada Provinciale 184, 18 - Acri",39.512171,16.441224,Europe/Rome
5482,"Contrada  Montagnola, 38 - Acri",39.499144,16.418324,Europe/Rome
5384,"Contrada  Duglia, 4 - Acri",39.509297,16.385398,Europe/Rome
5322,"Contrada  Salice, 13 - Acri",39.504574,16.382473,Europe/Rome
5408,"Via  Vincenzo Padula, 95 - Bisignano",39.505334,16.299510,Europe/Rome
5843,"Contrada Duglia, 36 - Acri",39.509310,16.385281,Europe/Rome
5842,"Strada Provinciale 177, 529 - Acri",39.515561,16.389018,Europe/Rome
5845,"Strada Provinciale 236, 9 - Bisignano",39.505412,16.299408,Europe/Rome
5781,"Viale Roma, 80 - Bisignano",39.512486,16.285986,Europe/Rome
5844,"Contrada Salice, 6 - Acri",39.504670,16.382449,Europe/Rome
5648,Pagania di Vallonecupo - Acri,39.561527,16.396053,Europe/Rome
5647,"Conttada Sant'Angelo, 150 - Acri",39.539916,16.401289,Europe/Rome
5476,"Conttada Sant'Angelo, 12 - Acri",39.536894,16.393645,Europe/Rome
5848,"Contrada Sant'Angelo, 80 - Acri",39.536843,16.393570,Europe/Rome
5847,"Contrada Sant'Angelo, 150 - Acri",39.539920,16.401233,Europe/Rome
5424,"Piazza  dei Caduti, 38 - Caloveto",39.505726,16.759671,Europe/Rome
5324,"Strada statale 531, 42888 - Crosia",39.519725,16.749112,Europe/Rome
5332,"Strada statale 531, 8 - Crosia",39.570344,16.762005,Europe/Rome
5508,"Piazzale  Stazione, 103 - Crosia",39.604550,16.777576,Europe/Rome
5478,Strada statale 106 - Rossano,39.607496,16.749243,Europe/Rome
5483,Strada statale 106 - Rossano,39.606968,16.712571,Europe/Rome
5475,"Contrada  Amica, 88 - Rossano",39.602188,16.679999,Europe/Rome
5347,Strada statale 283 - Spezzano albanese,39.713876,16.307910,Europe/Rome
5372,"Strada statale 283, 1 - Spezzano albanese",39.700611,16.299127,Europe/Rome
5864,"Strada Statale  283, 16 - Spezzano albanese",39.700569,16.299363,Europe/Rome
5863,Strada Provinciale 178 - Spezzano albanese,39.713678,16.308017,Europe/Rome
5855,"Contrada Amica, 318 - Rossano",39.602236,16.679986,Europe/Rome
5862,"Strada Statale 106 Jonica, 50 - Rossano",39.606887,16.712554,Europe/Rome
5876,Strada Statale 106 Jonica - Rossano,39.607381,16.749565,Europe/Rome
5860,Strada Statale 531 - Crosia,39.570341,16.761913,Europe/Rome
5859,"Strada Provinciale 251, 207 - Crosia",39.519601,16.749078,Europe/Rome
5661,"Via Giuseppe Verdi,47 - Paludi",39.530120,16.682785,Europe/Rome
5662,Strada Provinciale 250 - Corno Cherubini - Paludi,39.549999,16.685206,Europe/Rome
5663,Strada Provinciale 191 - Corno Cherubini - Rossano,39.565412,16.696430,Europe/Rome
5664,Corno Cherubini - Rossano,39.579214,16.692088,Europe/Rome
5601,Via  Josemaria Escrivà  - Rossano,39.598781,16.642844,Europe/Rome
5854,Strada Provinciale 191 - Rossano,39.579188,16.692003,Europe/Rome
5853,Strada Provinciale 191 - Rossano,39.565398,16.696360,Europe/Rome
5852,Strada Provinciale 250 - Paludi,39.550033,16.685123,Europe/Rome
5851,"Via Giuseppe Verdi, 70 - Paludi",39.530760,16.682660,Europe/Rome
5501,Via  Giuseppe Mazzini - Longobucco,39.449549,16.611359,Europe/Rome
5481,Strada statale 177 - Longobucco,39.464643,16.651705,Europe/Rome
5486,"Strada statale 177, 2 - Longobucco",39.489051,16.696815,Europe/Rome
5468,"Via  San Biagio, 22 - Cropalati",39.514469,16.723996,Europe/Rome
5536,"Via  I Torre, 77 - Rossano",39.573369,16.631155,Europe/Rome
5469,"Strada comunale  Crosia, 12 - Crosia",39.568622,16.769155,Europe/Rome
5849,"Via della Sila, 2A - Cropalati",39.514406,16.724142,Europe/Rome
5874,"Strada Statale 177, 259 - Longobucco",39.489151,16.696997,Europe/Rome
5873,Strada Statale 177 - Longobucco,39.464668,16.651747,Europe/Rome
5872,"Via Giuseppe Mazzini, 15 - Longobucco",39.449499,16.611466,Europe/Rome
5875,Strada Comunale Crosia - Crosia,39.568768,16.769240,Europe/Rome
5858,"Piazza dei Caduti, 5 - Caloveto",39.505698,16.759590,Europe/Rome
5538,Via  Acqua di Vale - Rossano,39.582037,16.635255,Europe/Rome
5420,"Contrada  Petraro, 100 - Rossano",39.592501,16.594128,Europe/Rome
34055,"Contrada Lampa Patire, 129 - Rossano",39.592097,16.572605,Europe/Rome
34056,"Contrada Lampa Patire, 129 - Rossano",39.592109,16.572698,Europe/Rome
5498,Contrada  Lampa Patire - Rossano,39.592112,16.572595,Europe/Rome
34054,"Contrada Petraro, 73 - Rossano",39.592475,16.594201,Europe/Rome
5355,"Strada statale  106r, 47 - Corigliano Calabro",39.644226,16.526913,Europe/Rome
5500,"Viale  Jonio, 97 - Rossano",39.618739,16.638715,Europe/Rome
5570,"Strada statale  106 Jonica, 38 - Corigliano Calabro",39.619129,16.588646,Europe/Rome
5530,"Contrada  Pirro Malena, 470 - Rossano",39.636865,16.575838,Europe/Rome
5643,"Strada statale  106r, 37 - Corigliano Calabro",39.661889,16.512805,Europe/Rome
5374,Strada statale  106r - Corigliano Calabro,39.697856,16.500824,Europe/Rome
5870,Strada Statale 106 radd Jonica - Cassano allo Ionio,39.718019,16.491689,Europe/Rome
34004,Strada Statale 106 radd Jonica - Cassano allo Ionio,39.718147,16.491389,Europe/Rome
34003,Strada Statale 106 radd Jonica - Corigliano Calabro,39.661866,16.512630,Europe/Rome
5748,Contrada Sant'Irene - Corigliano-Rossano,39.618264,16.592308,Europe/Rome
5316,"Viale  della Repubblica, 56 - Bisignano",39.517710,16.284356,Europe/Rome
5615,Strada Provinciale 234 Sellitte - Luzzi,39.509427,16.243443,Europe/Rome
5338,Contrada Succiommo - Bisignano,39.497762,16.233145,Europe/Rome
5506,Contrada Succiommo - Marinella - Bisignano,39.491755,16.221882,Europe/Rome
5625,Strada Provinciale 234  - Luzzi,39.491558,16.240109,Europe/Rome
5534,Strada Provinciale 234  - Località Imperatore - Luzzi,39.486714,16.240362,Europe/Rome
5490,Via Rio Seccagno - Bisignano,39.496706,16.269731,Europe/Rome
5484,"Contrada Succiommo, 47 - Bisignano",39.501072,16.257228,Europe/Rome
5887,Strada Provinciale 234 - Luzzi,39.486722,16.240446,Europe/Rome
5886,"Contrada Succiommo, 80 - Luzzi",39.491575,16.240033,Europe/Rome
5885,"Contrada Succiommo, 20 - Bisignano",39.491809,16.221920,Europe/Rome
5884,"Contrada Succiommo, 80 - Bisignano",39.497846,16.233342,Europe/Rome
5883,"Strada Provinciale 234, 12 - Luzzi",39.509467,16.243592,Europe/Rome
5888,Via Rio Seccagno - Bisignano,39.496715,16.269771,Europe/Rome
5889,"Contrada Succiommo, 88 - Bisignano",39.501069,16.257167,Europe/Rome
5882,"Viale della Repubblica, 22 - Bisignano",39.517706,16.284207,Europe/Rome
5361,Via  Fiume Arno - Corigliano Calabro,39.676066,16.508175,Europe/Rome
5348,"Strada statale 543, 25 - Cassano allo Ionio",39.723150,16.440606,Europe/Rome
5831,Strada Statale 106 radd Jonica - Corigliano Calabro,39.675933,16.507981,Europe/Rome
5356,Strada statale 106 - Crosia,39.578347,16.819270,Europe/Rome
5368,"Strada statale 106, 71 - Mandatoriccio",39.541631,16.857782,Europe/Rome
5505,"Strada statale 106, 157 - Mandatoriccio",39.521295,16.901499,Europe/Rome
5432,Strada statale 106 - Cariati,39.496180,16.953294,Europe/Rome
5470,"Viale  Regina Margherita, 80 - Crotone",39.080931,17.127259,Europe/Rome
5614,Strada statale 177 - Spezzano della Sila,39.384605,16.547044,Europe/Rome
5300,"Strada Provinciale 206, 4 - Longobucco",39.397034,16.534298,Europe/Rome
5445,"Strada statale 177, 207 - Acri",39.412658,16.542828,Europe/Rome
5479,"Strada statale 177, 12 - Longobucco",39.423138,16.560114,Europe/Rome
5524,"Strada statale 177, 238B - Longobucco",39.421221,16.588834,Europe/Rome
5626,"Strada statale 177, 15 - Acri",39.435070,16.608635,Europe/Rome
5426,"Strada statale 107, 28 - Spezzano della Sila",39.344657,16.406015,Europe/Rome
34002,Strada Statale 177 - Acri,39.435076,16.608689,Europe/Rome
34001,Strada Statale 177 - Longobucco,39.421153,16.588896,Europe/Rome
34000,Strada Statale 177 - Longobucco,39.423248,16.559898,Europe/Rome
5899,"Strada Statale 177, 22 - Acri",39.412656,16.542746,Europe/Rome
5898,"Strada Provinciale 206, 4 - Longobucco",39.396994,16.534398,Europe/Rome
5879,Strada Statale 177 - Spezzano della Sila,39.384850,16.547180,Europe/Rome
5357,Viale  Europa - Catanzaro,38.882588,16.555828,Europe/Rome
5680,Policlinico Università Germaneto - Catanzaro,38.868093,16.577324,Europe/Rome
5687,"Via Monsignor Armando Fares, 20 - Catanzaro",38.887728,16.594531,Europe/Rome
5735,"Viale Europa, 54 - Catanzaro",38.882619,16.555926,Europe/Rome
5444,"Viale  Vincenzo de Filippis, 5 - Catanzaro",38.896031,16.586546,Europe/Rome
5866,"Contrada Castellana, 10 - Santa Sofia D'epiro",39.571238,16.286331,Europe/Rome
5865,"Contrada Zarella, 20 - Santa Sofia D'epiro",39.567990,16.285574,Europe/Rome
1229,"Strada Statale 660, 87 - Acri",39.492658,16.379376,Europe/Rome
1207,Strada Comunale n.157 - Acri,39.471702,16.372179,Europe/Rome
1303,"Contrada Serricella, 40 - Acri",39.473342,16.368253,Europe/Rome
1231,Strada Comunale  - Acri,39.466407,16.384238,Europe/Rome
1241,Strada Comunale n.34 - Acri,39.465498,16.389585,Europe/Rome
1294,Strada Comunale n.17 - Acri,39.461758,16.394438,Europe/Rome
1234,Strada Comunale n.15 - Acri,39.463510,16.406561,Europe/Rome
1252,Strada Comunale - Scuola Elementare - Acri,39.453826,16.405868,Europe/Rome
1283,Strada Comunale Ex Scuola Materna - Acri,39.448432,16.413083,Europe/Rome
1284,Strada Comunale - Acri,39.436100,16.421855,Europe/Rome
1242,Strada Provinciale 247 - Celico,39.414609,16.423654,Europe/Rome
1216,Strada Provinciale 206 - Celico,39.409983,16.437610,Europe/Rome
1305,Strada Provinciale 206 - Celico,39.418380,16.448013,Europe/Rome
1282,Strada Provinciale 206 - Celico,39.417535,16.457267,Europe/Rome
1259,"Strada Provinciale 206, 65 - Celico",39.412275,16.468008,Europe/Rome
1260,"Strada Provinciale 206, 65 - Celico",39.410219,16.470189,Europe/Rome
1208,"Strada Provinciale 206, 65 - Celico",39.404658,16.474383,Europe/Rome
1266,Strada Comunale - Incrocio Strada Statale 247 - Celico,39.380736,16.438813,Europe/Rome
1312,Strada Provinciale 247 - Celico,39.378718,16.432560,Europe/Rome
1269,"Strada Provinciale 256, 4 - Spezzano della Sila",39.340875,16.424537,Europe/Rome
1230,"Strada Provinciale 256, 220 - Spezzano della Sila",39.339703,16.446399,Europe/Rome
1344,"Strada Provinciale 256, 220 - Spezzano della Sila",39.339933,16.446303,Europe/Rome
1383,"Strada Provinciale 256, 4 - Spezzano della Sila",39.340892,16.424600,Europe/Rome
22026,"Strada provinciale 279, 44 - Celico",39.378719,16.432559,Europe/Rome
1380,Strada Provinciale 247 - Celico,39.380487,16.438433,Europe/Rome
1322,"Strada Provinciale 206, 65 - Celico",39.404664,16.474331,Europe/Rome
1374,"Strada Provinciale 206, 65 - Celico",39.410202,16.470000,Europe/Rome
1373,"Strada Provinciale 206, 65 - Celico",39.412408,16.468011,Europe/Rome
1396,Strada Provinciale 206 - Celico,39.417535,16.457315,Europe/Rome
22019,"Strada provinciale 206, 18 - Celico",39.418253,16.447917,Europe/Rome
1330,Via  Giovanni Beato XXIII - Acri,39.448442,16.413194,Europe/Rome
1356,Strada Provinciale 247 - Celico,39.414570,16.423738,Europe/Rome
1398,Via  Giovanni Beato XXIII - Acri,39.448442,16.413194,Europe/Rome
1397,Via  Giovanni Beato XXIII - Acri,39.448470,16.413196,Europe/Rome
1366,Via  Giovanni Beato XXIII - Acri,39.453781,16.410081,Europe/Rome
1348,Via  Giovanni Beato XXIII - Acri,39.463464,16.406454,Europe/Rome
22008,"Via  Giovanni Beato XXIII, 20 - Acri",39.461736,16.394550,Europe/Rome
1355,Via  Giovanni Beato XXIII - Acri,39.465612,16.389676,Europe/Rome
